order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g,Arsenic_LOD,Cadmium_LOD,Lead_LOD,Mercury_LOD,mercury,lead,cadmium,arsenic
05/05/2021 10:46 AM,Flower,210505-010,,1.3,,,0.042,0.016,0.042,0.016,0.01094593926907263,0.006004901010890089,1.3,0.02947697559122792
05/06/2021 08:52 AM,Flower,210506-010,1.14,0.0779,0.0355333333333,0.0120333333333,0.042,0.016,0.042,0.016,0.0120333333333,0.0355333333333,0.0779,1.14
05/07/2021 12:31 PM,Leaf/Mixed Plant Material,210507-010,0.141,0.0901,0.237666666667,0.0171,0.042,0.016,0.042,0.016,0.0171,0.237666666667,0.0901,0.141
05/07/2021 12:31 PM,Leaf/Mixed Plant Material,210507-011,,0.882333333333,0.107333333333,0.0149333333333,0.042,0.016,0.042,0.016,0.0149333333333,0.107333333333,0.882333333333,0.013919457765830928
05/07/2021 12:31 PM,Leaf/Mixed Plant Material,210507-012,0.205666666667,0.0623333333333,0.312,0.0237333333333,0.042,0.016,0.042,0.016,0.0237333333333,0.312,0.0623333333333,0.205666666667
05/11/2021 01:14 PM,Leaf/Mixed Plant Material,210510-028,0.144,0.0985333333333,0.436333333333,0.00796666666667,0.042,0.016,0.042,0.016,0.00796666666667,0.436333333333,0.0985333333333,0.144
05/14/2021 02:06 PM,Flower,210513-073,,0.0117333333333,0.0128333333333,0.00593333333333,0.042,0.016,0.042,0.016,0.00593333333333,0.0128333333333,0.0117333333333,0.01608771329084227
05/14/2021 02:06 PM,Flower,210513-074,,0.0165666666667,0.0164333333333,0.00603333333333,0.042,0.016,0.042,0.016,0.00603333333333,0.0164333333333,0.0165666666667,0.039758070946485376
05/14/2021 02:06 PM,Flower,210513-075,0.00303333333333,0.0151333333333,0.0272,0.00626666666667,0.042,0.016,0.042,0.016,0.00626666666667,0.0272,0.0151333333333,0.00303333333333
05/14/2021 02:19 PM,Leaf/Mixed Plant Material,210512-003,,0.0334,0.0470333333333,0.008,0.042,0.016,0.042,0.016,0.008,0.0470333333333,0.0334,0.02153209884899208
05/20/2021 12:18 PM,Flower,210519-018,0.125666666667,0.0244333333333,0.192666666667,0.006,0.042,0.016,0.042,0.016,0.006,0.192666666667,0.0244333333333,0.125666666667
05/20/2021 12:18 PM,Flower,210519-019,0.0654666666667,0.0299,0.0934666666667,0.00566666666667,0.042,0.016,0.042,0.016,0.00566666666667,0.0934666666667,0.0299,0.0654666666667
05/20/2021 12:18 PM,Flower,210519-020,0.0825333333333,0.0154666666667,0.18,0.00513333333333,0.042,0.016,0.042,0.016,0.00513333333333,0.18,0.0154666666667,0.0825333333333
