,order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g
861,10/14/2020 11:40 AM,Topical,201014-036,,,0.0391666666667,
862,10/15/2020 02:36 PM,Isolate,201015-028,,,0.0201666666667,
863,10/15/2020 02:44 PM,Flower,201015-029,0.0924666666667,0.0606,0.00633333333333,
864,10/15/2020 09:42 AM,Concentrate,201015-022,,0.104666666667,0.0606333333333,
865,10/15/2021 09:52 AM,Distillate,211014-003,,,,0.004
866,10/16/2020 01:08 PM,Concentrate,201016-019,0.0577,,0.790666666667,
867,10/16/2020 01:08 PM,Concentrate,201016-020,0.0603,0.00193333333333,0.0163333333333,
868,10/16/2020 01:08 PM,Flower,201016-021,0.0389333333333,0.0125,0.0478333333333,
869,10/16/2020 01:08 PM,Flower,201016-022,0.0180666666667,0.0111,0.0219333333333,
870,10/16/2020 01:08 PM,Flower,201016-023,0.0662333333333,0.00566666666667,0.0931666666667,0.001
871,10/16/2020 01:08 PM,Flower,201016-024,0.0453,0.00396666666667,0.0556666666667,
872,10/16/2020 01:08 PM,Flower,201016-025,0.174666666667,0.018,0.270333333333,
873,10/16/2020 01:08 PM,Flower,201016-026,0.0569,0.0242333333333,0.0969,
874,10/16/2020 08:34 AM,Concentrate,201016-012,0.0727666666667,0.240333333333,0.171333333333,0.00273333333333
875,10/16/2020 08:59 AM,Flower,201015-026,0.0535666666667,0.0602666666667,0.0156666666667,0.00216666666667
876,10/16/2020 08:59 AM,Flower,201015-027,0.0499666666667,0.110666666667,0.0397666666667,0.0019
877,10/16/2020 09:39 AM,Distillate,201016-015,0.0287666666667,,0.0015,
878,10/16/2020 12:41 PM,Flower,201014-002,0.0713666666667,0.0564666666667,,
879,10/16/2020 12:41 PM,Flower,201014-003,0.0821,0.0551,,
880,10/16/2020 12:41 PM,Flower,201014-004,0.075,0.0189,,
881,10/16/2020 12:41 PM,Flower,201014-005,0.0613,0.0167333333333,,
882,10/16/2020 12:41 PM,Flower,201014-006,0.0537333333333,0.0191666666667,,
883,10/16/2020 12:41 PM,Flower,201014-007,0.0661333333333,0.0174333333333,,
884,10/16/2020 12:41 PM,Flower,201014-008,0.0787666666667,0.0544666666667,,
885,10/16/2020 12:41 PM,Flower,201014-009,0.0553333333333,0.0476333333333,,
886,10/16/2020 12:41 PM,Flower,201014-010,0.0495,0.0511666666667,,
887,10/16/2020 12:41 PM,Flower,201014-011,0.0228666666667,0.0422,,
888,10/16/2020 12:41 PM,Flower,201014-012,0.0387333333333,0.0465,,
889,10/16/2020 12:41 PM,Flower,201014-013,0.0633,0.0405333333333,,
890,10/16/2020 12:41 PM,Flower,201014-014,0.0495666666667,0.0352666666667,,
891,10/16/2020 12:41 PM,Flower,201014-015,0.0617,0.0270333333333,,
892,10/16/2020 12:41 PM,Flower,201014-016,0.0558,0.0734333333333,,
893,10/16/2020 12:41 PM,Flower,201014-017,0.0747666666667,0.0353,,
894,10/16/2020 12:41 PM,Flower,201014-018,0.1068,0.0341,,
895,10/16/2020 12:41 PM,Flower,201014-019,0.0422333333333,0.0174666666667,,
896,10/16/2020 12:41 PM,Flower,201014-020,0.0551666666667,0.0198333333333,0.0286333333333,0.00793333333333
897,10/16/2020 12:41 PM,Flower,201014-021,0.0563,0.0272333333333,0.0289666666667,0.00706666666667
898,10/16/2020 12:41 PM,Flower,201014-022,0.0744666666667,0.0192,0.0315,0.00606666666667
899,10/16/2020 12:41 PM,Flower,201014-023,0.0521666666667,0.0179333333333,0.0335666666667,0.00576666666667
900,10/16/2020 12:41 PM,Flower,201014-024,0.112,0.0237333333333,0.0441666666667,0.00546666666667
901,10/16/2020 12:41 PM,Flower,201014-025,0.0517666666667,0.0275666666667,0.0295,0.00323333333333
902,10/16/2020 12:41 PM,Flower,201014-026,0.0239666666667,0.0204,0.0307666666667,0.00353333333333
903,10/16/2020 12:41 PM,Flower,201014-027,0.0336666666667,0.0192333333333,0.0316666666667,0.0031
904,10/16/2020 12:41 PM,Flower,201014-028,0.0417666666667,0.0274333333333,0.0314,0.00376666666667
905,10/16/2020 12:41 PM,Flower,201014-029,0.1115,0.0111,0.0302666666667,0.0024
906,10/16/2020 12:41 PM,Flower,201014-030,0.0754,0.00956666666667,0.0355,0.00236666666667
907,10/16/2020 12:41 PM,Flower,201014-031,0.122333333333,0.0117,0.0327666666667,0.0032
908,10/18/2021 02:02 PM,Tincture,211018-005,,0.0101,0.0231333333333,0.0150666666667
909,10/18/2021 02:02 PM,Tincture,211018-006,0.0202,0.0086,0.0210666666667,0.0121333333333
910,10/18/2021 02:02 PM,Edible (Other),211018-007,0.0118,0.0128333333333,0.0124333333333,0.0116
911,10/18/2021 04:27 PM,Leaf/Mixed Plant Material,211014-013,0.00443333333333,0.159,0.0236666666667,0.00726666666667
912,10/18/2021 09:48 AM,Concentrate,211018-001,0.0036,0.00163333333333,0.00376666666667,0.000266666666667
913,10/18/2021 09:48 AM,Concentrate,211018-002,,,,0.000133333333333
914,10/18/2021 09:48 AM,Concentrate,211018-003,0.00206666666667,0.00103333333333,0.0021,0.0002
915,10/18/2021 11:39 AM,Leaf/Mixed Plant Material,211015-025,0.048,0.0532,0.123333333333,0.0178333333333
916,10/18/2021 11:39 AM,Leaf/Mixed Plant Material,211015-026,0.0810333333333,0.0647666666667,0.112666666667,0.0167
917,10/18/2021 11:39 AM,Leaf/Mixed Plant Material,211015-027,0.0680666666667,0.0656666666667,0.147666666667,0.0146666666667
918,10/19/2020 01:15 PM,Flower,201019-014,0.29,0.0423666666667,0.243,0.0037
919,10/19/2020 01:15 PM,Flower,201019-015,0.229666666667,0.180666666667,0.319333333333,0.00603333333333
920,10/19/2020 01:15 PM,Flower,201019-016,0.0359333333333,0.00683333333333,0.0866,0.0021
921,10/19/2020 01:15 PM,Concentrate,201019-017,0.00976666666667,0.0071,0.0660666666667,0.00163333333333
922,10/19/2020 01:15 PM,Concentrate,201019-018,0.0311333333333,0.00473333333333,0.0709666666667,0.00276666666667
923,10/19/2020 01:15 PM,Concentrate,201019-019,0.00283333333333,0.0058,0.186333333333,0.00126666666667
924,10/19/2020 01:15 PM,Flower,201019-020,0.00473333333333,0.0658333333333,0.0275333333333,0.00136666666667
925,10/19/2020 01:58 PM,Concentrate,201018-001,0.0285333333333,0.00673333333333,0.0688666666667,0.00343333333333
926,10/19/2020 01:58 PM,Concentrate,201018-002,0.0198666666667,0.00653333333333,0.0714,0.0023
927,10/19/2020 01:58 PM,Flower,201018-003,0.132333333333,0.102666666667,0.423666666667,0.00923333333333
928,10/19/2020 01:58 PM,Flower,201018-004,0.286,0.377666666667,0.591666666667,0.0092
929,10/19/2020 01:58 PM,Flower,201018-005,0.797666666667,0.283666666667,1.18,0.0141
930,10/19/2020 09:28 AM,Capsules,201019-001,0.0113666666667,0.00303333333333,0.0329,0.000866666666667
931,10/20/2020 02:49 PM,Tincture,201013-052,0.00396666666667,0.0127,0.145666666667,0.0014
932,10/20/2020 02:49 PM,Topical,201013-053,0.0506666666667,0.0048,0.0574666666667,0.00206666666667
933,10/20/2020 11:56 AM,Flower,201020-002,0.0671333333333,0.0257333333333,0.0349666666667,0.00196666666667
934,10/20/2020 11:56 AM,Flower,201020-003,0.0649,0.0214666666667,0.0403333333333,0.00193333333333
935,10/20/2020 12:15 PM,Edible (Other),201019-028,0.0047,0.00403333333333,0.0324333333333,0.00186666666667
936,10/21/2020 03:33 PM,Distillate,201021-007,0.0339,0.0075,0.0130666666667,0.0220333333333
937,10/21/2020 03:33 PM,Distillate,201021-008,0.0336666666667,0.00963333333333,0.0166333333333,0.0250333333333
938,10/21/2021 11:37 AM,Flower,211021-008,0.0272666666667,0.0164,0.071,0.00223333333333
939,10/22/2020 02:17 PM,Other,201021-010,,0.0008,0.00123333333333,0.0175
940,10/22/2020 02:35 PM,Concentrate,201021-009,0.0415666666667,0.00316666666667,0.0125666666667,0.0189333333333
941,10/22/2020 11:04 AM,Tincture,201022-008,,0.0019,0.0205333333333,0.0102
942,10/22/2020 11:04 AM,Flower,201022-009,0.310666666667,0.124666666667,0.697666666667,0.0127666666667
943,10/22/2020 11:04 AM,Flower,201022-010,0.497666666667,0.0463,0.972666666667,0.0126666666667
944,10/22/2020 11:04 AM,Flower,201022-011,0.316333333333,0.0735,0.538333333333,0.0100333333333
945,10/22/2020 11:04 AM,Flower,201022-012,0.475333333333,0.0329,0.840666666667,0.0108666666667
946,10/22/2020 11:04 AM,Flower,201022-013,0.342,0.0771,0.61,0.00903333333333
947,10/22/2020 11:04 AM,Flower,201022-014,0.0802666666667,0.0151666666667,0.187666666667,0.00743333333333
948,10/22/2020 11:04 AM,Flower,201022-015,0.377666666667,0.0570666666667,0.666333333333,0.0246
949,10/22/2021 10:30 AM,Leaf/Mixed Plant Material,211021-009,0.0661666666667,0.0198666666667,0.121333333333,0.000533333333333
950,10/22/2021 10:30 AM,Leaf/Mixed Plant Material,211021-010,0.113,0.0083,0.210666666667,0.00103333333333
951,10/22/2021 10:30 AM,Tincture,211021-011,0.0265,,0.0367666666667,
952,10/22/2021 10:30 AM,Tincture,211021-012,0.0201,,0.0155666666667,
953,10/22/2021 10:30 AM,Tincture,211021-013,0.0243333333333,,0.0352333333333,
954,10/22/2021 10:30 AM,Tincture,211021-014,0.0226666666667,,0.0339666666667,
955,10/22/2021 10:30 AM,Tincture,211021-015,0.0283,0.0016,0.0485666666667,
956,10/23/2020 01:54 PM,Flower,201023-031,0.185333333333,0.123666666667,0.321666666667,0.0156
957,10/23/2020 01:54 PM,Concentrate,201023-032,0.156666666667,0.179333333333,4.37,0.0195333333333
958,10/23/2020 01:54 PM,Flower,201023-033,0.280333333333,0.24,0.5,0.0158
959,10/23/2020 01:54 PM,Flower,201023-034,0.329333333333,0.297666666667,0.656666666667,0.0163666666667
960,10/23/2020 01:54 PM,Flower,201023-035,0.0571666666667,0.0246333333333,0.134333333333,0.0078
961,10/23/2020 10:39 AM,Distillate,201023-029,0.0399,0.000733333333333,,0.00913333333333
962,10/26/2020 01:29 PM,Isolate,201023-037,0.0829666666667,0.0120666666667,0.0647333333333,0.0461333333333
963,10/26/2020 12:08 PM,Flower,201026-005,0.0617333333333,0.016,0.161,0.015
964,10/26/2020 12:08 PM,Concentrate,201026-006,0.0612666666667,0.0234666666667,2.02333333333,0.0118333333333
965,10/26/2021 11:11 AM,Edible (Other),211025-019,0.0119666666667,,0.0155,
966,10/26/2021 11:11 AM,Edible (Other),211025-020,0.0333333333333,0.000366666666667,0.0196,
967,10/26/2021 11:15 AM,Leaf/Mixed Plant Material,211026-009,0.0868333333333,0.101333333333,0.0998666666667,0.000366666666667
968,10/26/2021 11:15 AM,Leaf/Mixed Plant Material,211026-010,0.0756666666667,0.292333333333,0.0921,
969,10/26/2021 11:15 AM,Leaf/Mixed Plant Material,211026-011,0.0235666666667,0.0141333333333,0.0250333333333,
970,10/26/2021 11:15 AM,Concentrate,211026-012,0.0328,0.0082,0.0374333333333,
971,10/27/2020 03:06 PM,Tincture,201027-006,0.0509666666667,0.215666666667,0.0483666666667,0.0426333333333
972,10/27/2020 03:06 PM,Tincture,201027-007,0.0307666666667,0.106333333333,0.0480333333333,0.0336666666667
973,10/27/2020 03:06 PM,Capsules,201027-008,0.0418,0.0400333333333,0.0788,0.0152333333333
974,10/27/2020 03:06 PM,Capsules,201027-009,0.0251333333333,0.0278333333333,,0.015
975,10/27/2020 03:06 PM,Tincture,201027-010,0.0873666666667,0.00496666666667,0.0479,0.0213333333333
976,10/27/2020 03:06 PM,Tincture,201027-011,0.0522666666667,0.0071,0.0463666666667,0.0302666666667
977,10/27/2020 07:50 AM,Other,201025-001,0.0480333333333,0.00763333333333,0.0275333333333,0.0284666666667
978,10/28/2020 01:03 PM,Tincture,201026-007,,,0.0402,0.00386666666667
979,10/28/2021 11:03 AM,Concentrate,211028-014,,0.00333333333333,0.0277666666667,0.0107666666667
980,10/28/2021 11:03 AM,Concentrate,211028-015,0.0408666666667,0.00293333333333,0.154333333333,0.00606666666667
981,10/29/2020 01:55 PM,Other,201028-014,0.106133333333,,0.13,0.00516666666667
982,10/29/2020 01:55 PM,Concentrate,201028-015,,,0.0414666666667,0.00253333333333
983,10/29/2020 01:55 PM,Concentrate,201028-016,,,0.0395,0.00373333333333
984,10/29/2020 01:55 PM,Concentrate,201028-017,,,0.0388,0.00333333333333
985,10/29/2020 01:55 PM,Distillate,201028-018,,,0.280666666667,0.0026
986,10/29/2020 12:32 PM,Flower,201028-019,0.0438,0.0199333333333,0.0148666666667,0.00833333333333
987,10/29/2020 12:32 PM,Flower,201028-020,0.0639,0.0184333333333,0.0128333333333,0.0039
988,10/29/2020 12:32 PM,Flower,201028-021,0.0241333333333,0.0313333333333,0.0112333333333,0.00396666666667
989,10/29/2020 12:32 PM,Flower,201028-022,0.0233333333333,0.0157,0.0117666666667,0.00316666666667
990,10/29/2020 12:32 PM,Flower,201028-023,0.0682333333333,0.0092,0.0104333333333,0.00433333333333
991,10/29/2020 12:32 PM,Flower,201028-024,0.0513666666667,0.0159666666667,0.0121333333333,0.00293333333333
992,10/29/2020 12:32 PM,Flower,201028-025,0.0719,0.0105,0.0122,0.00283333333333
993,10/29/2020 12:32 PM,Flower,201028-026,0.0698666666667,0.00943333333333,0.0117666666667,0.0026
994,10/29/2020 12:32 PM,Flower,201028-027,0.0656,0.0332,0.0158,0.002
995,10/29/2020 12:32 PM,Flower,201028-028,0.0713666666667,0.0284,0.0124333333333,0.0021
996,10/29/2020 12:32 PM,Flower,201028-029,0.0822,0.0267333333333,0.014,0.0021
997,10/29/2020 12:32 PM,Flower,201028-030,0.104366666667,0.0177666666667,0.0117,0.0019
998,10/29/2020 12:32 PM,Flower,201028-031,0.127666666667,0.0083,0.013,0.00176666666667
999,10/29/2020 12:32 PM,Flower,201028-032,0.131666666667,0.0076,0.0153333333333,0.0025
1000,10/29/2020 12:32 PM,Flower,201028-033,0.0640333333333,0.0237666666667,0.0296666666667,0.00196666666667
1001,10/29/2020 12:32 PM,Flower,201028-034,0.110333333333,0.0222666666667,0.0177333333333,0.00226666666667
1002,10/29/2020 12:32 PM,Flower,201028-035,0.129,0.0228,0.0114666666667,0.0015
1003,10/29/2020 12:32 PM,Flower,201028-036,0.0921333333333,0.0239,0.0126333333333,0.00136666666667
1004,10/29/2020 12:32 PM,Flower,201028-037,0.1004,0.0194,0.0126,0.000633333333333
1005,10/29/2020 12:32 PM,Flower,201028-038,0.112433333333,0.0248666666667,0.0154333333333,
1006,10/29/2020 12:32 PM,Flower,201028-039,0.191,0.0209333333333,0.0145666666667,
1007,10/29/2020 12:32 PM,Flower,201028-040,0.0554,0.0148333333333,0.0115666666667,
1008,10/29/2020 12:32 PM,Flower,201028-041,0.0832,0.0189666666667,0.0111,
1009,10/29/2020 12:32 PM,Flower,201028-042,0.0428666666667,0.0201666666667,0.0117333333333,
1010,10/29/2020 12:32 PM,Flower,201028-043,0.0656666666667,0.0917666666667,0.0118333333333,
1011,10/29/2020 12:32 PM,Flower,201028-044,0.0823333333333,0.0711,0.0114333333333,
1012,10/29/2020 12:32 PM,Flower,201028-045,0.0985666666667,0.0953666666667,0.0181,
1013,10/29/2020 12:32 PM,Flower,201028-046,0.707,0.275666666667,0.0739,0.0045
1014,10/29/2020 12:32 PM,Flower,201028-047,0.0741333333333,0.0321333333333,0.0162666666667,0.00166666666667
1015,10/29/2020 12:32 PM,Flower,201028-048,0.0420666666667,0.0212666666667,0.0599333333333,0.00246666666667
1016,10/29/2020 12:32 PM,Flower,201028-049,0.0363333333333,0.0236333333333,0.0168,0.00206666666667
1017,10/29/2020 12:32 PM,Flower,201028-050,0.0571666666667,0.0333666666667,0.0220333333333,0.00193333333333
1018,10/29/2020 12:32 PM,Flower,201028-051,,0.022,0.0140666666667,0.0021
1019,10/29/2020 12:32 PM,Flower,201028-052,0.0359666666667,0.0104333333333,0.0151333333333,0.00196666666667
1020,10/29/2020 12:32 PM,Flower,201028-053,0.0475,0.0073,0.0133333333333,0.00173333333333
1021,10/29/2020 12:32 PM,Flower,201028-054,0.0658666666667,0.00963333333333,0.0149333333333,0.0017
1022,11/01/2021 03:04 PM,Leaf/Mixed Plant Material,211026-015,0.26,0.0885,0.27,0.0124
1023,11/02/2020 02:32 PM,Topical,201102-030,,0.0105333333333,0.0781,0.00663333333333
1024,11/02/2020 02:32 PM,Concentrate,201102-031,0.00363333333333,0.002,0.0549,0.00146666666667
1025,11/02/2020 02:32 PM,Concentrate,201102-032,0.0719333333333,0.0092,0.179666666667,0.00513333333333
1026,11/02/2020 02:32 PM,Concentrate,201102-033,,0.00513333333333,0.0327666666667,0.00686666666667
1027,11/02/2020 02:32 PM,Concentrate,201102-034,0.0753333333333,0.0497666666667,0.0364333333333,0.0166666666667
1028,11/02/2020 02:32 PM,Concentrate,201102-035,0.197,0.0545,0.210666666667,0.0173
1029,11/02/2020 02:32 PM,Concentrate,201102-036,0.0688333333333,0.151666666667,0.186333333333,0.0212333333333
1030,11/02/2020 02:32 PM,Flower,201102-037,0.170666666667,0.168666666667,0.255666666667,0.0555666666667
1031,11/02/2020 02:32 PM,Flower,201102-038,0.187333333333,0.134,0.234333333333,0.0564333333333
1032,11/02/2020 08:14 AM,Concentrate,201101-001,0.0398666666667,0.00616666666667,0.0383,0.0046
1033,11/02/2020 11:58 AM,Flower,201102-041,0.0209,0.00616666666667,0.308666666667,0.00383333333333
1034,11/02/2021 12:17 PM,Flower,211102-017,0.008,0.102,0.0762,0.01
1035,11/03/2020 02:13 PM,Flower,201103-018,0.0995,0.0738,,0.00136666666667
1036,11/03/2020 11:44 AM,Topical,201102-010,0.048,,,0.0021
1037,11/03/2020 11:44 AM,Tincture,201102-011,,,0.0124,0.0005
1038,11/03/2021 12:17 PM,Edible (Other),211102-020,0.0273,0.0145,0.0222,0.0057
1039,11/04/2020 02:01 PM,Distillate,201104-003,0.00246666666667,0.00826666666667,0.0494333333333,0.0208
1040,11/04/2020 02:09 PM,Concentrate,201104-005,0.0852333333333,0.0122333333333,10.2166666667,0.0203333333333
1041,11/04/2020 02:09 PM,Concentrate,201104-006,0.0521333333333,0.00926666666667,2.18,0.0156666666667
1042,11/04/2020 02:09 PM,Flower,201104-007,0.00396666666667,0.00626666666667,0.00723333333333,
1043,11/04/2020 02:09 PM,Flower,201104-008,0.0254666666667,0.0068,0.0175333333333,
1044,11/04/2020 02:09 PM,Flower,201104-009,0.62,0.0318333333333,0.992333333333,0.0119333333333
1045,11/04/2020 02:09 PM,Flower,201104-010,0.0578666666667,0.0101,0.129333333333,
1046,11/04/2020 02:09 PM,Flower,201104-011,0.216,0.0185666666667,0.422333333333,0.00983333333333
1047,11/04/2020 02:09 PM,Tincture,201104-012,0.0237,,,
1048,11/04/2020 02:17 PM,Topical,201103-023,0.183333333333,,,
1049,11/04/2020 02:17 PM,Tincture,201103-024,,,0.000233333333333,
1050,11/04/2020 02:17 PM,Tincture,201103-025,0.0442666666667,,3.61400724162e-20,
1051,11/04/2020 02:17 PM,Tincture,201103-026,0.0106666666667,0.0137666666667,,
1052,11/04/2020 08:49 AM,Concentrate,201104-004,0.0151333333333,0.00463333333333,0.0401333333333,0.0189666666667
1053,11/04/2021 01:56 PM,Tincture,211103-005,4.04,0.16,0.0135333333333,0.00323333333333
1054,11/04/2021 01:56 PM,Tincture,211103-006,2.29333333333,0.247,0.0151333333333,0.00143333333333
1055,11/04/2021 03:33 PM,Edible (Other),211104-030,0.0214666666667,0.000866666666667,,
1056,11/05/2020 01:43 PM,Tincture,201105-013,0.322333333333,0.0419666666667,0.0416666666667,0.0146666666667
1057,11/05/2020 01:43 PM,Flower,201105-014,0.0409333333333,0.264666666667,0.0763,0.0110333333333
1058,11/05/2020 04:10 PM,Concentrate,201104-013,,0.0225,0.0500333333333,0.0200333333333
1059,11/05/2020 04:10 PM,Concentrate,201104-014,0.0377333333333,0.00973333333333,0.0642,0.0194666666667
1060,11/06/2020 01:19 PM,Concentrate,201106-003,,0.0657666666667,0.0712666666667,0.0152
1061,11/06/2020 01:19 PM,Topical,201106-004,0.0457333333333,0.0174666666667,0.0897,0.0148
1062,11/06/2020 03:56 PM,Other,201104-015,0.195,1.17,0.396333333333,0.0046
1063,11/06/2020 03:56 PM,Other,201104-016,,0.0168666666667,0.0444666666667,0.0169666666667
1064,11/06/2020 03:56 PM,Other,201104-017,47.7,4.82,,0.0035
1065,11/06/2020 08:39 AM,Flower,201106-001,0.611,0.0316,0.0207,0.0101
1066,11/08/2021 08:37 AM,Flower,211104-009,0.278666666667,0.0135,,
1067,11/09/2020 09:00 AM,Concentrate,201106-002,0.0331333333333,0.0084,0.0277,0.0174666666667
1068,11/09/2021 10:04 AM,Flower,211109-004,,0.0360333333333,0.0432,0.00283333333333
1069,11/09/2021 10:04 AM,Concentrate,211109-005,,,0.0267333333333,
1070,11/10/2020 11:56 AM,Tincture,201109-016,,0.00506666666667,0.0760333333333,0.0005
1071,11/10/2020 11:56 AM,Tincture,201109-017,,0.00356666666667,0.120666666667,0.000666666666667
1072,11/10/2020 11:56 AM,Tincture,201109-018,,0.00506666666667,0.0403,0.00116666666667
1073,11/10/2020 11:56 AM,Tincture,201109-019,,0.0033,0.105,0.000933333333333
1074,11/10/2020 11:56 AM,Tincture,201109-020,,0.0022,0.0394333333333,0.00143333333333
1075,11/10/2020 12:01 PM,Edible (Other),201109-021,0.0249666666667,0.187333333333,0.171333333333,0.0067
1076,11/10/2020 12:01 PM,Topical,201109-022,,0.0161,0.0188666666667,0.0009
1077,11/10/2021 10:07 AM,Concentrate,211110-010,,0.00686666666667,0.0206666666667,
1078,11/11/2020 11:24 AM,Flower,201111-002,1.03233333333,0.122333333333,2.33,0.00586666666667
1079,11/11/2021 08:21 AM,Topical,211110-014,0.0026,0.00136666666667,0.00893333333333,
1080,11/11/2021 08:21 AM,Topical,211110-015,0.0283666666667,0.0019,0.0075,
1081,11/11/2021 08:21 AM,Topical,211110-016,0.0519,0.105033333333,0.00296666666667,
1082,11/11/2021 09:23 AM,Distillate,211110-013,,0.00296666666667,0.0153333333333,
1083,11/11/2021 09:23 AM,Distillate,211110-012,,0.00243333333333,0.0116333333333,
1084,11/12/2020 01:54 PM,Concentrate,201111-009,,0.0274,0.593333333333,0.0725
1085,11/12/2020 01:54 PM,Concentrate,201111-010,0.0065,0.00526666666667,0.0359,0.0133
1086,11/12/2020 02:01 PM,Concentrate,201111-011,,0.0577333333333,0.113,0.0167666666667
1087,11/12/2020 02:01 PM,Concentrate,201111-012,0.0186,0.00883333333333,0.0332333333333,0.0130666666667
1088,11/12/2020 02:01 PM,Isolate,201111-013,,0.00563333333333,0.0389666666667,0.0126666666667
1089,11/12/2020 02:01 PM,Isolate,201111-014,0.0195,0.0052,0.0305,0.0128333333333
1090,11/12/2020 02:01 PM,Tincture,201111-015,0.0217666666667,0.00616666666667,0.0540666666667,0.013
1091,11/12/2020 02:01 PM,Tincture,201111-016,0.0014,0.00576666666667,0.0592333333333,0.0119
1092,11/12/2020 02:01 PM,Tincture,201111-017,,0.0166666666667,0.0459,0.0116666666667
1093,11/12/2020 02:01 PM,Tincture,201111-018,0.0191666666667,0.00613333333333,0.0425333333333,0.0111
1094,11/12/2020 02:01 PM,Tincture,201111-019,0.0462333333333,0.0413666666667,0.156333333333,0.0447333333333
1095,11/12/2020 02:49 PM,Flower,201110-001,0.144666666667,0.0901666666667,0.249666666667,0.0235666666667
1096,11/13/2020 08:43 AM,Isolate,201112-011,,,,
1097,11/13/2020 09:16 AM,Other,201111-005,0.000666666666667,0.0165333333333,0.0267666666667,0.0163666666667
1098,11/13/2020 09:46 AM,Other,201112-022,,,,
1099,11/13/2020 09:46 AM,Isolate,201112-023,,,0.773,
1100,11/13/2020 09:46 AM,Isolate,201112-024,,,,
1101,11/13/2020 12:49 PM,Capsules,201113-013,,,,
1102,11/13/2020 12:49 PM,Tincture,201113-014,,,,
1103,11/15/2021 02:53 PM,Tincture,211111-033,,0.0061,0.0162666666667,0.0061
1104,11/15/2021 02:53 PM,Tincture,211111-034,,0.0058,0.0178333333333,0.00526666666667
1105,11/15/2021 09:04 AM,Flower,211115-001,1.0,0.01,0.1,2.0
1106,11/15/2021 09:49 AM,Edible (Other),211112-024,,0.00533333333333,0.0139,0.00553333333333
1107,11/15/2021 09:49 AM,Edible (Other),211112-025,,0.00536666666667,0.0144,0.00533333333333
1108,11/15/2021 09:49 AM,Edible (Other),211112-026,,0.0059,0.0189333333333,0.00556666666667
1109,11/15/2021 09:49 AM,Edible (Other),211112-027,,0.00526666666667,0.013,0.0048
1110,11/15/2021 09:49 AM,Edible (Other),211112-028,,0.00533333333333,0.0146333333333,0.0048
1111,11/16/2020 02:01 PM,Tincture,201115-001,,,,
1112,11/16/2020 02:01 PM,Flower,201115-002,,0.21,,
1113,11/16/2020 02:01 PM,Concentrate,201115-003,,,,
1114,11/16/2020 02:01 PM,Concentrate,201115-004,,,,
1115,11/16/2020 02:01 PM,Isolate,201115-005,,,,
1116,11/16/2021 09:38 AM,Flower,211115-002,0.0401,0.0427333333333,0.0143666666667,0.007
1117,11/17/2020 01:38 PM,Capsules,201117-022,,,,
1118,11/17/2020 01:38 PM,Capsules,201117-023,0.243,,,
1119,11/17/2020 01:38 PM,Capsules,201117-024,0.214,,,
1120,11/17/2020 01:38 PM,Capsules,201117-025,0.25,,,
1121,11/18/2020 12:58 PM,Topical,201118-001,0.00853333333333,0.000566666666667,0.0126333333333,0.00806666666667
1122,11/18/2020 12:58 PM,Tincture,201118-002,,0.00796666666667,0.0287666666667,0.00883333333333
1123,11/18/2020 12:58 PM,Tincture,201118-003,0.0307,0.00316666666667,0.0326,0.0108
1124,11/18/2021 01:19 PM,Capsules,211118-014,0.00546666666667,0.00413333333333,0.0347666666667,0.00833333333333
1125,11/18/2021 01:19 PM,Capsules,211118-015,0.0074,0.0043,0.0359,0.00893333333333
1126,11/18/2021 01:19 PM,Capsules,211118-016,0.000233333333333,0.00426666666667,0.0352666666667,0.00863333333333
1127,11/18/2021 01:19 PM,Capsules,211118-017,,0.00456666666667,0.0365,0.00883333333333
1128,11/18/2021 01:19 PM,Capsules,211118-018,0.00973333333333,0.00483333333333,0.0386,0.00936666666667
1129,11/18/2021 01:21 PM,Flower,211118-019,0.0105666666667,0.0499333333333,0.0224,0.0109333333333
1130,11/18/2021 01:21 PM,Flower,211118-020,0.0196333333333,0.081,0.0192666666667,0.00863333333333
1131,11/18/2021 01:21 PM,Flower,211118-021,0.00213333333333,0.0354,0.0203333333333,0.00943333333333
1132,11/18/2021 03:15 PM,Distillate,211118-022,,0.00806666666667,0.0481,0.0143
1133,11/19/2020 02:06 PM,Concentrate,201118-004,0.0255333333333,0.00206666666667,0.0443,0.00426666666667
1134,11/19/2020 02:06 PM,Concentrate,201118-005,0.0247333333333,0.00466666666667,0.151,0.00836666666667
1135,11/19/2020 08:54 AM,Flower,201119-024,0.149366666667,0.0309,0.129,0.00543333333333
1136,11/20/2020 02:17 PM,Tincture,201120-018,0.0360333333333,0.000733333333333,0.0205666666667,0.00153333333333
1137,11/20/2020 02:17 PM,Flower,201120-019,0.0641666666667,0.00803333333333,0.97,0.0077
1138,11/20/2020 03:26 PM,Flower,201120-004,0.108,0.0865666666667,0.0171666666667,0.00643333333333
1139,11/20/2020 09:11 AM,Concentrate,201119-048,0.0152,0.00123333333333,0.0292666666667,0.0254666666667
1140,11/20/2020 09:11 AM,Concentrate,201119-049,0.0268333333333,0.00176666666667,0.0329,0.00436666666667
1141,11/20/2020 09:11 AM,Concentrate,201119-050,0.100233333333,0.00113333333333,0.0443666666667,0.0051
1142,11/20/2020 09:11 AM,Concentrate,201119-051,0.0396666666667,0.00113333333333,0.0249666666667,0.00266666666667
